file_path,category,filename,size_kb,act_tag,section_hint,needs_validation
processed_corpus\unique_pdfs\notifications\250884_2_english_01042024_5e60e2afe30d.pdf,processed_corpus\unique_pdfs\notifications,250884_2_english_01042024_5e60e2afe30d.pdf,1985.5,,,PENDING
processed_corpus\unique_pdfs\notifications\AuthenticationOrder20025B15D_5dc4a9bfb505.pdf,processed_corpus\unique_pdfs\notifications,AuthenticationOrder20025B15D_5dc4a9bfb505.pdf,14425.3,,,PENDING
processed_corpus\unique_pdfs\notifications\BiharReorAct2000_1309135B15D_b7ccfb27d9cf.pdf,processed_corpus\unique_pdfs\notifications,BiharReorAct2000_1309135B15D_b7ccfb27d9cf.pdf,737.0,,,PENDING
processed_corpus\unique_pdfs\notifications\BM-GSR-556E_05B15D_d500f098c4bc.pdf,processed_corpus\unique_pdfs\notifications,BM-GSR-556E_05B15D_d500f098c4bc.pdf,8303.7,,,PENDING
processed_corpus\unique_pdfs\notifications\CSCorr_1610145B15D_7c0e938d3754.pdf,processed_corpus\unique_pdfs\notifications,CSCorr_1610145B15D_7c0e938d3754.pdf,790.6,,,PENDING
processed_corpus\unique_pdfs\notifications\FC-rules20115B15D_40ad5948a2b2.pdf,processed_corpus\unique_pdfs\notifications,FC-rules20115B15D_40ad5948a2b2.pdf,2781.5,,,PENDING
processed_corpus\unique_pdfs\notifications\GazetteNotificationforRRURules_05012021_05B15D_ba44f64f9603.pdf,processed_corpus\unique_pdfs\notifications,GazetteNotificationforRRURules_05012021_05B15D_ba44f64f9603.pdf,1751.7,,,PENDING
processed_corpus\unique_pdfs\notifications\GazetteofIndia_09015B15D_f2d4ac5c3d74.pdf,processed_corpus\unique_pdfs\notifications,GazetteofIndia_09015B15D_f2d4ac5c3d74.pdf,1206.4,,,PENDING
processed_corpus\unique_pdfs\notifications\NDM_Noti1708095B15D_3d7ebcf63c6f.pdf,processed_corpus\unique_pdfs\notifications,NDM_Noti1708095B15D_3d7ebcf63c6f.pdf,3143.8,,,PENDING
processed_corpus\unique_pdfs\notifications\NotiAPReOrgAct_1504145B15D_f8b416c2caf2.pdf,processed_corpus\unique_pdfs\notifications,NotiAPReOrgAct_1504145B15D_f8b416c2caf2.pdf,226.0,,,PENDING
processed_corpus\unique_pdfs\notifications\NotiCustodian2520of2520Enemy2520Property612E_2909145B15D_20077e31f085.pdf,processed_corpus\unique_pdfs\notifications,NotiCustodian2520of2520Enemy2520Property612E_2909145B15D_20077e31f085.pdf,2710.7,,,PENDING
processed_corpus\unique_pdfs\notifications\NotiDeputyCustodianofEnemyProperty613E_2909145B15D_046b5318f22d.pdf,processed_corpus\unique_pdfs\notifications,NotiDeputyCustodianofEnemyProperty613E_2909145B15D_046b5318f22d.pdf,3836.9,,,PENDING
processed_corpus\unique_pdfs\notifications\Notification_061020205B15D_24cde9603727.pdf,processed_corpus\unique_pdfs\notifications,Notification_061020205B15D_24cde9603727.pdf,1075.2,,,PENDING
processed_corpus\unique_pdfs\notifications\RepatriationofPrisAct-20035B15D_56333cef8171.pdf,processed_corpus\unique_pdfs\notifications,RepatriationofPrisAct-20035B15D_56333cef8171.pdf,55.6,,,PENDING
processed_corpus\unique_pdfs\notifications\RulesBharatRatna26PadmaAwards_0_0_c8bcb6c4cbae.pdf,processed_corpus\unique_pdfs\notifications,RulesBharatRatna26PadmaAwards_0_0_c8bcb6c4cbae.pdf,524.2,,,PENDING
processed_corpus\unique_pdfs\notifications\The2520Procedure2520for2520Admission2520and2520Disposal2520of2520Application2520Rules2C252020045B15D_5f78457b827a.pdf,processed_corpus\unique_pdfs\notifications,The2520Procedure2520for2520Admission2520and2520Disposal2520of2520Application2520Rules2C252020045B15D_5f78457b827a.pdf,42.4,,,PENDING
processed_corpus\unique_pdfs\notifications\The2520Qualifications2520for2520the2520members2520of2520the2520Review2520Committee2520Rules2C252020045B15D_dc144d3b093a.pdf,processed_corpus\unique_pdfs\notifications,The2520Qualifications2520for2520the2520members2520of2520the2520Review2520Committee2520Rules2C252020045B15D_dc144d3b093a.pdf,32.5,,,PENDING
processed_corpus\unique_pdfs\notifications\The2520Unlawful2520Activities252028Prevention292520Rules2C25201968252028English295B15D_1bb7b0248d0f.pdf,processed_corpus\unique_pdfs\notifications,The2520Unlawful2520Activities252028Prevention292520Rules2C25201968252028English295B15D_1bb7b0248d0f.pdf,53.6,,,PENDING
processed_corpus\unique_pdfs\notifications\TheCitizenshipRules2009_02012025_1e406845b950.pdf,processed_corpus\unique_pdfs\notifications,TheCitizenshipRules2009_02012025_1e406845b950.pdf,3832.3,,,PENDING
processed_corpus\unique_pdfs\orders\34_f4709fc70a66.pdf,processed_corpus\unique_pdfs\orders,34_f4709fc70a66.pdf,6362.2,,,PENDING
processed_corpus\unique_pdfs\orders\CDRules1968_290520205B15D_0a0fa60b8f29.pdf,processed_corpus\unique_pdfs\orders,CDRules1968_290520205B15D_0a0fa60b8f29.pdf,112.1,,,PENDING
processed_corpus\unique_pdfs\orders\CTCRdiv_UnlawfulActivitiesAct1967_09012020_05B15D_ad2e355f3bdd.pdf,processed_corpus\unique_pdfs\orders,CTCRdiv_UnlawfulActivitiesAct1967_09012020_05B15D_ad2e355f3bdd.pdf,1064.0,,,PENDING
processed_corpus\unique_pdfs\orders\MPReorgAct2000_1309135B15D_1529dd642487.pdf,processed_corpus\unique_pdfs\orders,MPReorgAct2000_1309135B15D_1529dd642487.pdf,795.6,,,PENDING
processed_corpus\unique_pdfs\orders\PMS04082026CRLA6302026_163343_0e685bb9a662.pdf,processed_corpus\unique_pdfs\orders,PMS04082026CRLA6302026_163343_0e685bb9a662.pdf,469.2,,,PENDING
processed_corpus\unique_pdfs\orders\PS_Agencies_Regulation_Act20055B15D_ad16855e95d0.pdf,processed_corpus\unique_pdfs\orders,PS_Agencies_Regulation_Act20055B15D_ad16855e95d0.pdf,28.4,,,PENDING
processed_corpus\unique_pdfs\orders\tender_no._12382_27.07.2026_3cc7c87ba0f0.pdf,processed_corpus\unique_pdfs\orders,tender_no._12382_27.07.2026_3cc7c87ba0f0.pdf,1616.3,,07,PENDING
processed_corpus\unique_pdfs\orders\WP-No.32027W_43b0dff584e0.pdf,processed_corpus\unique_pdfs\orders,WP-No.32027W_43b0dff584e0.pdf,1516.4,,,PENDING
processed_corpus\unique_pdfs\recruitment\advertisement_for_senior_faculty_member_82845f2c64a0.pdf,processed_corpus\unique_pdfs\recruitment,advertisement_for_senior_faculty_member_82845f2c64a0.pdf,362.8,,,PENDING
processed_corpus\unique_pdfs\recruitment\download_admit_card_for_chfr25_2756cda14569.pdf,processed_corpus\unique_pdfs\recruitment,download_admit_card_for_chfr25_2756cda14569.pdf,49.6,,,PENDING
processed_corpus\unique_pdfs\rules\16it_1baf018b78f9.pdf,processed_corpus\unique_pdfs\rules,16it_1baf018b78f9.pdf,279.8,,,PENDING
processed_corpus\unique_pdfs\rules\AR-Rules252020105B15D_ad4ce9ddb59d.pdf,processed_corpus\unique_pdfs\rules,AR-Rules252020105B15D_ad4ce9ddb59d.pdf,777.9,,,PENDING
processed_corpus\unique_pdfs\rules\AssitantCustodian28E29_1311145B15D_532848e36fd1.pdf,processed_corpus\unique_pdfs\rules,AssitantCustodian28E29_1311145B15D_532848e36fd1.pdf,16.7,,,PENDING
processed_corpus\unique_pdfs\rules\CDRegulation1968_290520205B15D_d751fab2d094.pdf,processed_corpus\unique_pdfs\rules,CDRegulation1968_290520205B15D_d751fab2d094.pdf,1705.6,,,PENDING
processed_corpus\unique_pdfs\rules\cisfrules20015B15D_a15bba573b8c.pdf,processed_corpus\unique_pdfs\rules,cisfrules20015B15D_a15bba573b8c.pdf,198.6,,,PENDING
processed_corpus\unique_pdfs\rules\citizenship_rules2003_05B15D_543832184eaf.pdf,processed_corpus\unique_pdfs\rules,citizenship_rules2003_05B15D_543832184eaf.pdf,95.8,,,PENDING
processed_corpus\unique_pdfs\rules\crpf_rules19555B15D_7587db466e4e.pdf,processed_corpus\unique_pdfs\rules,crpf_rules19555B15D_7587db466e4e.pdf,178.6,,,PENDING
processed_corpus\unique_pdfs\rules\DANICS_DANIPS_RULES_20035B15D_a009b978862d.pdf,processed_corpus\unique_pdfs\rules,DANICS_DANIPS_RULES_20035B15D_a009b978862d.pdf,183.7,,,PENDING
processed_corpus\unique_pdfs\rules\DelhiMunicipalCorporationAct-1957_290420175B15D_d863ce641319.pdf,processed_corpus\unique_pdfs\rules,DelhiMunicipalCorporationAct-1957_290420175B15D_d863ce641319.pdf,1799.1,,,PENDING
processed_corpus\unique_pdfs\rules\DM_NEC_Rules20065B15D_21d1251371d1.pdf,processed_corpus\unique_pdfs\rules,DM_NEC_Rules20065B15D_21d1251371d1.pdf,372.4,,,PENDING
processed_corpus\unique_pdfs\rules\DM_NIDM_rules20065B15D_365850b98291.pdf,processed_corpus\unique_pdfs\rules,DM_NIDM_rules20065B15D_365850b98291.pdf,459.1,,,PENDING
processed_corpus\unique_pdfs\rules\DM_Regulation20065B15D_e3c8153b814b.pdf,processed_corpus\unique_pdfs\rules,DM_Regulation20065B15D_e3c8153b814b.pdf,679.8,,,PENDING
processed_corpus\unique_pdfs\rules\Emblem-Rules20075B15D_336b3a6adce4.pdf,processed_corpus\unique_pdfs\rules,Emblem-Rules20075B15D_336b3a6adce4.pdf,4111.6,,,PENDING
processed_corpus\unique_pdfs\rules\fr_rules_19925B15D_9b505881aafe.pdf,processed_corpus\unique_pdfs\rules,fr_rules_19925B15D_9b505881aafe.pdf,3342.8,,,PENDING
processed_corpus\unique_pdfs\rules\GovAmendActPublis_51828E29_20145B15D_d0f4e1b559cc.pdf,processed_corpus\unique_pdfs\rules,GovAmendActPublis_51828E29_20145B15D_d0f4e1b559cc.pdf,147.8,,,PENDING
processed_corpus\unique_pdfs\rules\GovrnorsActs26Rules_09082018_05B15D_1caf5587db19.pdf,processed_corpus\unique_pdfs\rules,GovrnorsActs26Rules_09082018_05B15D_1caf5587db19.pdf,115.1,,,PENDING
processed_corpus\unique_pdfs\rules\Investigation2520of2520High2520Quality2520Counterfeit2520Indian2520Currency2520Offences2520Rules2C252020135B15D_4f373b92bd0f.pdf,processed_corpus\unique_pdfs\rules,Investigation2520of2520High2520Quality2520Counterfeit2520Indian2520Currency2520Offences2520Rules2C252020135B15D_4f373b92bd0f.pdf,155.6,,,PENDING
processed_corpus\unique_pdfs\rules\ITBP-Rule-19945B15D_8314ff254af8.pdf,processed_corpus\unique_pdfs\rules,ITBP-Rule-19945B15D_8314ff254af8.pdf,376.7,,,PENDING
processed_corpus\unique_pdfs\rules\MinistersAllowanceRules1957_35B15D_127e9ffdb21f.pdf,processed_corpus\unique_pdfs\rules,MinistersAllowanceRules1957_35B15D_127e9ffdb21f.pdf,66.3,,,PENDING
processed_corpus\unique_pdfs\rules\MinistersResidenceRules19625B15D_ae1a3c9c3bd2.pdf,processed_corpus\unique_pdfs\rules,MinistersResidenceRules19625B15D_ae1a3c9c3bd2.pdf,19.6,,,PENDING
processed_corpus\unique_pdfs\rules\Noti80EAllowPrivAmendRule2015_0904155B15D_eb2e5ebaf4d8.pdf,processed_corpus\unique_pdfs\rules,Noti80EAllowPrivAmendRule2015_0904155B15D_eb2e5ebaf4d8.pdf,999.1,,,PENDING
processed_corpus\unique_pdfs\rules\NotificationCivilServicesAmedmentRule_0807165B15D_eb18f625f491.pdf,processed_corpus\unique_pdfs\rules,NotificationCivilServicesAmedmentRule_0807165B15D_eb18f625f491.pdf,142.3,,,PENDING
processed_corpus\unique_pdfs\rules\NSGRules19875B15D_4517dc31c3d3.pdf,processed_corpus\unique_pdfs\rules,NSGRules19875B15D_4517dc31c3d3.pdf,218.2,,,PENDING
processed_corpus\unique_pdfs\rules\Pondicherry_Rule_180520175B15D_33ba96fdaef8.pdf,processed_corpus\unique_pdfs\rules,Pondicherry_Rule_180520175B15D_33ba96fdaef8.pdf,226.6,,,PENDING
processed_corpus\unique_pdfs\rules\PresidentPensionRulesupto2018_090820185B15D_3c31322601bd.pdf,processed_corpus\unique_pdfs\rules,PresidentPensionRulesupto2018_090820185B15D_3c31322601bd.pdf,40.0,,,PENDING
processed_corpus\unique_pdfs\rules\Sikh2520Gurdwaras2520Board2520Election2520Rules2C252019595B15D_7f13a3c03c81.pdf,processed_corpus\unique_pdfs\rules,Sikh2520Gurdwaras2520Board2520Election2520Rules2C252019595B15D_7f13a3c03c81.pdf,664.9,,,PENDING
processed_corpus\unique_pdfs\rules\SSB-Rule20095B15D_337a9a0fd591.pdf,processed_corpus\unique_pdfs\rules,SSB-Rule20095B15D_337a9a0fd591.pdf,493.1,,,PENDING
processed_corpus\unique_pdfs\rules\TheArmsRules19625B15D_8cb36a593cc1.pdf,processed_corpus\unique_pdfs\rules,TheArmsRules19625B15D_8cb36a593cc1.pdf,16088.6,,,PENDING
processed_corpus\unique_pdfs\rules\TheCommissionsOfInquiryRules2C19725B15D_b16d076f5de3.pdf,processed_corpus\unique_pdfs\rules,TheCommissionsOfInquiryRules2C19725B15D_b16d076f5de3.pdf,23.6,,,PENDING
processed_corpus\unique_pdfs\rules\UpdatedGovernorsRules1987_051120185B15D_879599d982ed.pdf,processed_corpus\unique_pdfs\rules,UpdatedGovernorsRules1987_051120185B15D_879599d982ed.pdf,101.1,,,PENDING
processed_corpus\unique_pdfs\rules\UpdatedPresidentPensionRules1962_110520185B15D_b08d8ff5907c.pdf,processed_corpus\unique_pdfs\rules,UpdatedPresidentPensionRules1962_110520185B15D_b08d8ff5907c.pdf,41.4,,,PENDING
processed_corpus\unique_pdfs\rules\UpdatedVicePresidentRules1999_11052018_15B15D_e35d00931e9d.pdf,processed_corpus\unique_pdfs\rules,UpdatedVicePresidentRules1999_11052018_15B15D_e35d00931e9d.pdf,30.9,,,PENDING
processed_corpus\unique_pdfs\rules\VicePresidentRulesupto2018_090820185B15D_b105a859be5e.pdf,processed_corpus\unique_pdfs\rules,VicePresidentRulesupto2018_090820185B15D_b105a859be5e.pdf,30.9,,,PENDING
processed_corpus\unique_pdfs\unknown\StateEmblemRules-2010_05B15D_ff4e9d24264e.pdf,processed_corpus\unique_pdfs\unknown,StateEmblemRules-2010_05B15D_ff4e9d24264e.pdf,271.6,,,PENDING
Category\affidavits\WP-No.32027W.pdf,Category\affidavits,WP-No.32027W.pdf,1516.4,,,PENDING
Category\amendment_acts\ActAndRuleThe2520ArmsAct_171220195B15D.pdf,Category\amendment_acts,ActAndRuleThe2520ArmsAct_171220195B15D.pdf,694.2,,,PENDING
Category\amendment_acts\APRegACT2014_015B15D.pdf,Category\amendment_acts,APRegACT2014_015B15D.pdf,28.5,,,PENDING
Category\amendment_acts\CriminalLawAmendmentAct19615B15D.pdf,Category\amendment_acts,CriminalLawAmendmentAct19615B15D.pdf,13.9,,,PENDING
Category\amendment_acts\E-gazette5B15D.pdf,Category\amendment_acts,E-gazette5B15D.pdf,104.4,,,PENDING
Category\amendment_acts\GovEAPAmendmentAct2014_05B15D.pdf,Category\amendment_acts,GovEAPAmendmentAct2014_05B15D.pdf,75.7,,,PENDING
Category\amendment_acts\IS_IIActs_280820185B15D.pdf,Category\amendment_acts,IS_IIActs_280820185B15D.pdf,122.8,,,PENDING
Category\amendment_acts\MinisterAct1952_0807145B15D.pdf,Category\amendment_acts,MinisterAct1952_0807145B15D.pdf,16.6,,,PENDING
Category\amendment_acts\NationalSecAmndmntAct19845B15D.pdf,Category\amendment_acts,NationalSecAmndmntAct19845B15D.pdf,3546.0,,,PENDING
Category\amendment_acts\NotiSikhGurdwarasActAmendment_1205165B15D.PDF,Category\amendment_acts,NotiSikhGurdwarasActAmendment_1205165B15D.PDF,24.1,,,PENDING
Category\amendment_acts\PresidentsActupto2018_090820185B15D.pdf,Category\amendment_acts,PresidentsActupto2018_090820185B15D.pdf,23.6,,,PENDING
Category\amendment_acts\President_emoluments_act1951_UPDATED_5B15D.pdf,Category\amendment_acts,President_emoluments_act1951_UPDATED_5B15D.pdf,18.6,,,PENDING
Category\amendment_acts\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202008252028English295B15D.pdf,Category\amendment_acts,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202008252028English295B15D.pdf,169.1,,,PENDING
Category\amendment_acts\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202012252028English295B15D.pdf,Category\amendment_acts,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202012252028English295B15D.pdf,751.5,,,PENDING
Category\amendment_acts\TheCrimnalLaw0304135B15D.pdf,Category\amendment_acts,TheCrimnalLaw0304135B15D.pdf,5157.8,,,PENDING
Category\amendment_acts\TheForeignContributionAmendmentAct_2020_091020205B15D.pdf,Category\amendment_acts,TheForeignContributionAmendmentAct_2020_091020205B15D.pdf,297.0,,,PENDING
Category\amendment_acts\VicePresidentActupto2018_090820185B15D.pdf,Category\amendment_acts,VicePresidentActupto2018_090820185B15D.pdf,21.6,,,PENDING
Category\amendment_acts\Vice_presidents_pension_act19975B15D.pdf,Category\amendment_acts,Vice_presidents_pension_act19975B15D.pdf,17.7,,,PENDING
Category\arbitral_awards\74905082026FAOC822026_132213.pdf,Category\arbitral_awards,74905082026FAOC822026_132213.pdf,666.1,,,PENDING
Category\bills\250882_english_01042024_0.pdf,Category\bills,250882_english_01042024_0.pdf,654.7,,,PENDING
Category\bills\250883_english_01042024.pdf,Category\bills,250883_english_01042024.pdf,1293.2,,,PENDING
Category\bills\IPC18605B15D.pdf,Category\bills,IPC18605B15D.pdf,358.2,IPC->BNS,,PENDING
Category\bills\Paper_4_Business_Law_&_Management_CSEET_18122025.pdf,Category\bills,Paper_4_Business_Law_&_Management_CSEET_18122025.pdf,4323.7,,,PENDING
Category\central_acts\ACT_CTCR_UnlawfulActivitiest_300820195B15D.pdf,Category\central_acts,ACT_CTCR_UnlawfulActivitiest_300820195B15D.pdf,1048.3,,,PENDING
Category\central_acts\APRegACT2014_05B15D.pdf,Category\central_acts,APRegACT2014_05B15D.pdf,205.4,,,PENDING
Category\central_acts\Ayodhya_Act19935B15D.pdf,Category\central_acts,Ayodhya_Act19935B15D.pdf,45.0,,,PENDING
Category\central_acts\bsfAct26Rules5B15D.pdf,Category\central_acts,bsfAct26Rules5B15D.pdf,5541.4,,,PENDING
Category\central_acts\CDAct1968_290520205B15D.pdf,Category\central_acts,CDAct1968_290520205B15D.pdf,962.1,,,PENDING
Category\central_acts\census_act_19485B15D.pdf,Category\central_acts,census_act_19485B15D.pdf,92.2,,,PENDING
Category\central_acts\CIAct19525B15D.pdf,Category\central_acts,CIAct19525B15D.pdf,25.2,,,PENDING
Category\central_acts\cisfact19685B15D.pdf,Category\central_acts,cisfact19685B15D.pdf,60.0,,,PENDING
Category\central_acts\CitizenshipAct1955_02012025_0.pdf,Category\central_acts,CitizenshipAct1955_02012025_0.pdf,603.4,,,PENDING
Category\central_acts\CriminalLawAmendmendAct2C20055B15D.pdf,Category\central_acts,CriminalLawAmendmendAct2C20055B15D.pdf,105.7,,,PENDING
Category\central_acts\CSdivTheCriminalLawAct_14082018_25B15D.pdf,Category\central_acts,CSdivTheCriminalLawAct_14082018_25B15D.pdf,1606.8,,,PENDING
Category\central_acts\GOVERNORSEmoluments_Act19825B15D.pdf,Category\central_acts,GOVERNORSEmoluments_Act19825B15D.pdf,78.9,,,PENDING
Category\central_acts\ITBP-Act19925B15D.pdf,Category\central_acts,ITBP-Act19925B15D.pdf,185.1,,,PENDING
Category\central_acts\LAPI-Act-0808115B15D.pdf,Category\central_acts,LAPI-Act-0808115B15D.pdf,11530.8,,,PENDING
Category\central_acts\NSGAct19865B15D.pdf,Category\central_acts,NSGAct19865B15D.pdf,126.7,,,PENDING
Category\central_acts\Official_Secret_Act19235B15D.pdf,Category\central_acts,Official_Secret_Act19235B15D.pdf,31.5,,,PENDING
Category\central_acts\PlaceWorshipAct19915B15D.pdf,Category\central_acts,PlaceWorshipAct19915B15D.pdf,12.3,,,PENDING
Category\central_acts\PptEntryAct19205B15D.pdf,Category\central_acts,PptEntryAct19205B15D.pdf,12.3,,,PENDING
Category\central_acts\Prisons_act18945B15D.pdf,Category\central_acts,Prisons_act18945B15D.pdf,61.3,,,PENDING
Category\central_acts\PS_Agencies_Regulation_Act20055B15D.pdf,Category\central_acts,PS_Agencies_Regulation_Act20055B15D.pdf,28.4,,,PENDING
Category\central_acts\PublicProDamgeAct_200515_05B15D.pdf,Category\central_acts,PublicProDamgeAct_200515_05B15D.pdf,1060.6,,,PENDING
Category\central_acts\rbd_act_19695B15D.pdf,Category\central_acts,rbd_act_19695B15D.pdf,107.3,,,PENDING
Category\central_acts\RepatriationofPrisAct-20035B15D.pdf,Category\central_acts,RepatriationofPrisAct-20035B15D.pdf,55.6,,,PENDING
Category\central_acts\Section236oftheFinanceAct_2016_091020205B15D.pdf,Category\central_acts,Section236oftheFinanceAct_2016_091020205B15D.pdf,6725.9,,,PENDING
Category\central_acts\Sikh_Gurrdwara_Act19255B15D.pdf,Category\central_acts,Sikh_Gurrdwara_Act19255B15D.pdf,480.7,,,PENDING
Category\central_acts\SSB-Act20075B15D.pdf,Category\central_acts,SSB-Act20075B15D.pdf,192.0,,,PENDING
Category\central_acts\The2520Armed2520Forces252028Jammu2520and2520Kashmir292520Special2520Powers2520Act2C252019905B15D.pdf,Category\central_acts,The2520Armed2520Forces252028Jammu2520and2520Kashmir292520Special2520Powers2520Act2C252019905B15D.pdf,216.7,,,PENDING
Category\central_acts\The2520Bombay2520Reorganisation2520Act25201960_2706145B15D.pdf,Category\central_acts,The2520Bombay2520Reorganisation2520Act25201960_2706145B15D.pdf,386.6,,,PENDING
Category\central_acts\The2520Disaster2520Management2520Act2C252020055B15D.pdf,Category\central_acts,The2520Disaster2520Management2520Act2C252020055B15D.pdf,381.4,,,PENDING
Category\central_acts\The2520National2520Investigation2520Agency2520Act2C25202008252028English295B15D.pdf,Category\central_acts,The2520National2520Investigation2520Agency2520Act2C25202008252028English295B15D.pdf,260.1,,,PENDING
Category\central_acts\The2520Unlawful2520Activities252028Prevention292520Act2C25201967252028English295B15D.pdf,Category\central_acts,The2520Unlawful2520Activities252028Prevention292520Act2C25201967252028English295B15D.pdf,451.6,,,PENDING
Category\central_acts\TheCCP28Amendment29Act2C20055B15D.pdf,Category\central_acts,TheCCP28Amendment29Act2C20055B15D.pdf,72.1,,,PENDING
Category\central_acts\TheEnemypropertyAct2C19685B15D.pdf,Category\central_acts,TheEnemypropertyAct2C19685B15D.pdf,4729.5,,,PENDING
Category\central_acts\THENATIONALINVESTIGATIONAGENCYACT2008_03032020_05B15D.pdf,Category\central_acts,THENATIONALINVESTIGATIONAGENCYACT2008_03032020_05B15D.pdf,407.8,,,PENDING
Category\central_acts\ThePunjabSpecialPowersAct19565B15D.pdf,Category\central_acts,ThePunjabSpecialPowersAct19565B15D.pdf,16.0,,,PENDING
Category\constitution_and_constitutional_documents\67905082026CMM18452023_190800.pdf,Category\constitution_and_constitutional_documents,67905082026CMM18452023_190800.pdf,670.6,,,PENDING
Category\constitution_and_constitutional_documents\DANICS_DANIPS_RULES_20035B15D.pdf,Category\constitution_and_constitutional_documents,DANICS_DANIPS_RULES_20035B15D.pdf,183.7,,,PENDING
Category\constitution_and_constitutional_documents\GazetteofIndia_09015B15D.pdf,Category\constitution_and_constitutional_documents,GazetteofIndia_09015B15D.pdf,1206.4,,,PENDING
Category\constitution_and_constitutional_documents\important_instructions_dhjs-2026.pdf,Category\constitution_and_constitutional_documents,important_instructions_dhjs-2026.pdf,689.5,,,PENDING
Category\constitution_and_constitutional_documents\PMS04082026CRLA6302026_163343.pdf,Category\constitution_and_constitutional_documents,PMS04082026CRLA6302026_163343.pdf,469.2,,,PENDING
Category\constitution_and_constitutional_documents\Prevention_Insults_National_Honour_Act1971.pdf,Category\constitution_and_constitutional_documents,Prevention_Insults_National_Honour_Act1971.pdf,15.1,,,PENDING
Category\constitution_and_constitutional_documents\TheConst96AndmtAct20115B15D.pdf,Category\constitution_and_constitutional_documents,TheConst96AndmtAct20115B15D.pdf,180.4,,,PENDING
Category\gazette_publications\AuthenticationOrder20025B15D.pdf,Category\gazette_publications,AuthenticationOrder20025B15D.pdf,14425.3,,,PENDING
Category\gazette_publications\BM-GSR-556E_05B15D.pdf,Category\gazette_publications,BM-GSR-556E_05B15D.pdf,8303.7,,,PENDING
Category\gazette_publications\CSCorr_1610145B15D.pdf,Category\gazette_publications,CSCorr_1610145B15D.pdf,790.6,,,PENDING
Category\gazette_publications\NDM_Noti1708095B15D.pdf,Category\gazette_publications,NDM_Noti1708095B15D.pdf,3143.8,,,PENDING
Category\government_guidelines\Certificate-of-MHA.pdf,Category\government_guidelines,Certificate-of-MHA.pdf,590.7,,,PENDING
Category\high_court_judgments\33.dhc.pdf,Category\high_court_judgments,33.dhc.pdf,9095.8,,33,PENDING
Category\high_court_judgments\60804082026BA17122026_174305.pdf,Category\high_court_judgments,60804082026BA17122026_174305.pdf,846.1,,,PENDING
Category\high_court_judgments\60805082026CRLMM19792026_174148.pdf,Category\high_court_judgments,60805082026CRLMM19792026_174148.pdf,875.1,,,PENDING
Category\high_court_judgments\75504082026CRLA3482026_213422.pdf,Category\high_court_judgments,75504082026CRLA3482026_213422.pdf,438.4,,,PENDING
Category\high_court_judgments\bcbc61df3b552a46b7155303bedf6a75830021414aa81943d4d469ea40fe56e61785957183.pdf,Category\high_court_judgments,bcbc61df3b552a46b7155303bedf6a75830021414aa81943d4d469ea40fe56e61785957183.pdf,532.9,,,PENDING
Category\high_court_judgments\MPReorgAct2000_1309135B15D.PDF,Category\high_court_judgments,MPReorgAct2000_1309135B15D.PDF,795.6,,,PENDING
Category\high_court_orders\01-original.pdf,Category\high_court_orders,01-original.pdf,6679.3,,01,PENDING
Category\high_court_orders\12175.pdf,Category\high_court_orders,12175.pdf,1911.7,,,PENDING
Category\high_court_orders\12782.pdf,Category\high_court_orders,12782.pdf,2199.5,,,PENDING
Category\high_court_orders\34.pdf,Category\high_court_orders,34.pdf,6362.2,,34,PENDING
Category\high_court_orders\60804082026BA31102026_174347.pdf,Category\high_court_orders,60804082026BA31102026_174347.pdf,793.3,,,PENDING
Category\high_court_orders\60805082026BA31232026_174505.pdf,Category\high_court_orders,60805082026BA31232026_174505.pdf,804.4,,,PENDING
Category\high_court_orders\60805082026CRLMM10872026_174424.pdf,Category\high_court_orders,60805082026CRLMM10872026_174424.pdf,763.9,,,PENDING
Category\high_court_orders\60805082026CRLRMAT5112025_174251.pdf,Category\high_court_orders,60805082026CRLRMAT5112025_174251.pdf,793.2,,,PENDING
Category\high_court_orders\62exam.pdf,Category\high_court_orders,62exam.pdf,1044.4,,,PENDING
Category\high_court_orders\66-exams-nj.pdf,Category\high_court_orders,66-exams-nj.pdf,145.6,,66,PENDING
Category\high_court_orders\ACT_CTCR_300820195B15D.pdf,Category\high_court_orders,ACT_CTCR_300820195B15D.pdf,935.7,,,PENDING
Category\high_court_orders\notice_of_dhjs.pdf,Category\high_court_orders,notice_of_dhjs.pdf,1571.5,,,PENDING
Category\high_court_orders\Protection2520of2520HR2520Act19935B15D.pdf,Category\high_court_orders,Protection2520of2520HR2520Act19935B15D.pdf,40.8,,,PENDING
Category\high_court_orders\tender_no._12382_27.07.2026.pdf,Category\high_court_orders,tender_no._12382_27.07.2026.pdf,1616.3,,07,PENDING
Category\legal_notices\NBK04082026RSA1852024_172035.pdf,Category\legal_notices,NBK04082026RSA1852024_172035.pdf,493.1,,,PENDING
Category\notifications\ActAndRule_TheSpecialProtectingGroup_171220195B15D.PDF,Category\notifications,ActAndRule_TheSpecialProtectingGroup_171220195B15D.PDF,830.1,,,PENDING
Category\notifications\arms2520act-19595B15D.pdf,Category\notifications,arms2520act-19595B15D.pdf,58.6,,,PENDING
